round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
11,"[0.0, 0.26778924465179443, 0.20522744953632355, 0.17637477815151215, 0.35060861706733704]","[-0.6599708795547485, 0.20853909850120544, -0.02059410884976387, -0.08060739934444427, -0.0436532087624073]","[-0.6506531238555908, 0.14367470145225525, 0.11010894924402237, 0.09462887048721313, 0.18810908496379852]","[-0.660306453704834, 0.20850767195224762, -0.02138500288128853, -0.08066593110561371, -0.04332888871431351]","[0.00033552577951923013, 3.1413477699970827e-05, 0.0007908660918474197, 5.849997978657484e-05, -0.0003242926031816751]",,,0.0,1,"[3, 4, 2, 1]",6.06272029876709,60.771087646484375,"[-0.59779429, 0.18889241, -0.01865392, -0.07301329, -0.03954059]",0.6939428571428572,0.014886863245342719,0.0
12,"[0.0, 0.30638065934181213, 0.21134500205516815, 0.15428213775157928, 0.3279922306537628]","[-0.5648854970932007, 0.1239883303642273, -0.01669383980333805, -0.14459815621376038, -0.18599945306777954]","[-0.6402977705001831, 0.14131568372249603, 0.09748122841119766, 0.0711614266037941, 0.1512838453054428]","[-0.5651067495346069, 0.12393805384635925, -0.01697731763124466, -0.14490343630313873, -0.18585768342018127]","[0.0002212688123108819, 5.0310365622863173e-05, 0.0002834615879692137, 0.0003053112013731152, -0.00014177607954479754]",,,0.0,1,"[3, 2, 4, 1]",6.039680004119873,60.17924499511719,"[-0.54710001, 0.12008455, -0.01616823, -0.14004548, -0.18014325]",0.6829714285714286,0.047952921373561885,0.0
13,"[0.0, 0.3315935730934143, 0.19301526248455048, 0.13833704590797424, 0.33705416321754456]","[-0.7930855751037598, 0.11310599744319916, -0.10809505730867386, -0.09227012097835541, 0.027668945491313934]","[-0.6387423276901245, 0.1360938996076584, 0.0792180523276329, 0.05677681416273117, 0.13833504915237427]","[-0.7924891710281372, 0.11302263289690018, -0.10796475410461426, -0.09207062423229218, 0.02718568965792656]","[-0.0005963915027678013, 8.338617772096768e-05, -0.0001302724558627233, -0.00019950476416852325, 0.00048325987881980836]",,,0.0,1,"[3, 2, 1, 4]",6.085715293884277,61.47226333618164,"[-0.6247434, 0.08909786, -0.08515055, -0.07268465, 0.02179587]",0.6864761904761905,0.003201891944982993,0.0
14,"[0.0, 0.36794158816337585, 0.17349927127361298, 0.13824480772018433, 0.3203144073486328]","[-0.7709833979606628, 0.13096478581428528, -0.11034615337848663, -0.015346613712608814, -0.11314976960420609]","[-0.6355242729187012, 0.13278800249099731, 0.06261488795280457, 0.04989175498485565, 0.1155996173620224]","[-0.771226167678833, 0.13127665221691132, -0.11088435351848602, -0.015529001131653786, -0.11267276853322983]","[0.00024281414516735822, -0.00031189151923172176, 0.0005381905357353389, 0.00018238381016999483, -0.0004770284576807171]",,,0.0,1,"[2, 3, 4, 1]",6.168433666229248,60.40990447998047,"[-0.60656214, 0.10303501, -0.08681355, -0.01207377, -0.08901925]",0.6809904761904761,0.012941632720269158,0.0
15,"[0.0, 0.431887149810791, 0.141239196062088, 0.1096983402967453, 0.31717538833618164]","[-0.7897814512252808, 0.2617589235305786, -0.16079923510551453, -0.14106568694114685, -0.03993246704339981]","[-0.6273283958435059, 0.1378561407327652, 0.04508281871676445, 0.03501514345407486, 0.10124074667692184]","[-0.7881317734718323, 0.2612122893333435, -0.16145917773246765, -0.14191488921642303, -0.04047783464193344]","[-0.0016496599419042468, 0.0005466266884468496, 0.0006600669003091753, 0.0008492410997860134, 0.0005453684716485441]",,,0.0,1,"[3, 2, 1, 4]",6.082886219024658,61.01003646850586,"[-0.55356562, 0.18346941, -0.11270577, -0.09887434, -0.02798906]",0.6820571428571429,0.05064547928405583,0.0
16,"[0.0, 0.44612348079681396, 0.13902658224105835, 0.07947761565446854, 0.33537229895591736]","[-0.644973635673523, 0.0016781017184257507, -0.02423901855945587, -0.12169130146503448, 0.02917277067899704]","[-0.6143484711647034, 0.12419997155666351, 0.03870474919676781, 0.022126423195004463, 0.09336704015731812]","[-0.6449791789054871, 0.001678580418229103, -0.02424563094973564, -0.12169678509235382, 0.029178958386182785]","[5.5468149184889626e-06, -5.025338509767607e-07, 6.674577889498323e-06, 5.467776190926088e-06, -6.1374953475024085e-06]",,,0.0,1,"[3, 2, 4, 1]",6.081244468688965,60.37993240356445,"[-0.49752933, 0.00129448, -0.01869785, -0.09387204, 0.02250372]",0.699657142857143,0.023486177269291586,0.0
17,"[0.0, 0.4438992142677307, 0.1484120637178421, 0.05107466131448746, 0.35661405324935913]","[-0.9710298776626587, 0.09191571176052094, 0.06599751114845276, -0.08742380142211914, 0.15402089059352875]","[-0.6227931380271912, 0.1183946281671524, 0.03958373889327049, 0.013622384518384933, 0.09511435031890869]","[-0.9708814024925232, 0.09189584851264954, 0.06576971709728241, -0.0876733809709549, 0.15398994088172913]","[-0.00014844987890683115, 1.9867165974574164e-05, 0.0002277992753079161, 0.00024956578272394836, 3.089419988100417e-05]",,,0.0,1,"[3, 2, 1, 4]",6.167334079742432,60.8088493347168,"[-0.69879508, 0.06614652, 0.04749466, -0.06291395, 0.1108401]",0.7126857142857143,0.036665602441661616,0.0
18,"[0.0, 0.5413194894790649, 0.09486674517393112, 0.048731233924627304, 0.3150825500488281]","[-0.5172326564788818, 0.10878155380487442, -0.17482540011405945, -0.0207203421741724, -0.20639939606189728]","[-0.6057347059249878, 0.11606577783823013, 0.020340636372566223, 0.010448596440255642, 0.06755770742893219]","[-0.5171384811401367, 0.10882095992565155, -0.1748063564300537, -0.02063552476465702, -0.20648816227912903]","[-9.420965943718329e-05, -3.9415994251612574e-05, -1.9034923752769828e-05, -8.480346150463447e-05, 8.879302913555875e-05]",,,0.0,1,"[4, 2, 3, 1]",6.235861778259277,60.603092193603516,"[-0.45220894, 0.09510612, -0.15284729, -0.01811549, -0.18045197]",0.6824380952380952,0.04340818682052405,0.0
19,"[0.0, 0.41511818766593933, 0.14573416113853455, 0.1478036791086197, 0.2913439869880676]","[-1.0166854858398438, -0.09882162511348724, 0.25483667850494385, 0.40290534496307373, 0.12787818908691406]","[-0.6096521019935608, 0.09819070249795914, 0.034471482038497925, 0.034961000084877014, 0.06891355663537979]","[-1.016647458076477, -0.0988316461443901, 0.2548627555370331, 0.40287432074546814, 0.12788401544094086]","[-3.809412010014057e-05, 1.0010071491706185e-05, -2.6103583877556957e-05, 3.102278787991963e-05, -5.820329079142539e-06]",,,0.0,1,"[2, 4, 3, 1]",6.385484218597412,62.35384750366211,"[-0.64490831, -0.06268496, 0.16164911, 0.25557265, 0.08111624]",0.6980571428571428,0.02952037606131197,0.0
20,"[0.0, 0.49012812972068787, 0.09207150340080261, 0.15537701547145844, 0.2624233663082123]","[-1.141310453414917, 0.42833173274993896, -0.1683802604675293, 0.07626637816429138, -0.024387333542108536]","[-0.6148399710655212, 0.11319877207279205, 0.021264605224132538, 0.035885486751794815, 0.060608647763729095]","[-1.1412503719329834, 0.4283387362957001, -0.16834761202335358, 0.07631337642669678, -0.024421047419309616]","[-6.015598410158418e-05, -6.983962066442473e-06, -3.258940705563873e-05, -4.7023335355333984e-05, 3.374122388777323e-05]",,,0.0,1,"[2, 4, 3, 1]",6.231366157531738,61.40648651123047,"[-0.66153121, 0.24827147, -0.09759729, 0.04420584, -0.01413549]",0.7123809523809523,0.044465716256269716,0.0
