round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
11,"[0.0, 0.2608707845211029, 0.2607792317867279, 0.3133147656917572, 0.16503514349460602]","[0.1918712556362152, 0.01808498613536358, 0.137466698884964, 0.06030677258968353, 0.03994475677609444]","[-0.018665235489606857, 0.29334813356399536, 0.29324519634246826, 0.35232120752334595, 0.18558135628700256]","[0.19184660911560059, 0.018162395805120468, 0.13751444220542908, 0.060396842658519745, 0.04003563150763512]","[2.4648075850564055e-05, -7.740084402030334e-05, -4.7739660658407956e-05, -9.005847823573276e-05, -9.086672071134672e-05]",,,0.0,0,,6.040207386016846,6.526789665222168,"[0.37891984, 0.03571541, 0.27147821, 0.11909774, 0.07888551]",0.753752380952381,0.08445161236066379,0.0
12,"[0.012058336287736893, 0.26038628816604614, 0.2466336339712143, 0.34003132581710815, 0.14089038968086243]","[0.09237157553434372, -0.002918032929301262, -0.046910740435123444, 0.08440527319908142, -0.07861292362213135]","[0.012183902785182, 0.26309776306152344, 0.24920189380645752, 0.3435721695423126, 0.14235752820968628]","[0.09215609729290009, -0.0025038523599505424, -0.047132708132267, 0.08400991559028625, -0.07808846235275269]","[0.00021547333744820207, -0.0004141718673054129, 0.00022195721976459026, 0.0003953562118113041, -0.0005244486383162439]",,,0.0,0,,6.051757335662842,6.44436502456665,"[0.28982615, -0.00915566, -0.14718769, 0.26483101, -0.24665685]",0.7395047619047619,0.10259839141980914,0.0
13,"[0.04239996150135994, 0.24293562769889832, 0.25751543045043945, 0.3294343054294586, 0.12771464884281158]","[0.1660003960132599, -0.010092326439917088, 0.13692697882652283, 0.051972415298223495, -0.025413062423467636]","[0.04100821912288666, 0.23496146500110626, 0.2490627020597458, 0.318620890378952, 0.12352252751588821]","[0.16594518721103668, -0.0099504254758358, 0.13653787970542908, 0.05195203796029091, -0.024918820708990097]","[5.522126593859866e-05, -0.00014189745706971735, 0.0003891238011419773, 2.0402969312272035e-05, -0.0004942449158988893]",,,0.0,0,,6.026298522949219,6.51226806640625,"[0.30042705, -0.01826506, 0.24781005, 0.09405953, -0.04599249]",0.7318095238095237,0.1269847580842725,0.0
14,"[0.05077110975980759, 0.26536303758621216, 0.2292499542236328, 0.33478960394859314, 0.11982636153697968]","[0.036930765956640244, 0.11217791587114334, -0.08369601517915726, 0.05456152558326721, -0.017642851918935776]","[0.04538705572485924, 0.23722244799137115, 0.20493900775909424, 0.2992866337299347, 0.10711929947137833]","[0.036804065108299255, 0.11202636361122131, -0.08373422175645828, 0.05462602525949478, -0.01743048056960106]","[0.00012670367141254246, 0.00015155659639276564, 3.8224057789193466e-05, -6.451062654377893e-05, -0.0002123850426869467]",,,0.0,0,,6.0628767013549805,6.697524547576904,"[0.08479659, 0.25757128, -0.19217409, 0.1252785, -0.04050968]",0.7137523809523808,0.08444773488400159,0.0
15,"[0.0851864144206047, 0.25085535645484924, 0.22315308451652527, 0.32220906019210815, 0.11859608441591263]","[0.20196223258972168, 0.04045991227030754, 0.06856667995452881, 0.08093124628067017, 0.046056315302848816]","[0.07481174170970917, 0.2203042209148407, 0.19597575068473816, 0.2829679250717163, 0.10415252298116684]","[0.20195648074150085, 0.04047870263457298, 0.06855321675539017, 0.08090861141681671, 0.0460420660674572]","[5.765803052781848e-06, -1.87795430974802e-05, 1.34703004732728e-05, 2.2650467144558206e-05, 1.424634683644399e-05]",,,0.0,0,,6.028193950653076,6.631008148193359,"[0.33963394, 0.06804024, 0.11530656, 0.1360997, 0.07745155]",0.7361523809523809,0.14797658844801254,0.0
16,"[0.10435183346271515, 0.2518262565135956, 0.20132528245449066, 0.3277248442173004, 0.1147717759013176]","[0.057273417711257935, 0.001932715531438589, -0.06648766994476318, 0.015313422307372093, -0.01196124404668808]","[0.0823710635304451, 0.1987813413143158, 0.15891793370246887, 0.25869256258010864, 0.09059613943099976]","[0.05765281990170479, 0.0016652802005410194, -0.06644206494092941, 0.015112485736608505, -0.012422815896570683]","[-0.00037939733010716736, 0.0002674481365829706, -4.559924855129793e-05, 0.00020093195780646056, 0.0004615637590177357]",,,0.0,0,,6.061618804931641,6.6087446212768555,"[0.15040497, 0.00507548, -0.1746024, 0.04021438, -0.03141127]",0.722895238095238,0.11441022073707607,0.0
17,"[0.1263553947210312, 0.257169246673584, 0.1881953477859497, 0.3385162651538849, 0.08976376801729202]","[0.08646893501281738, 0.030152354389429092, -0.040941931307315826, 0.05358719825744629, -0.0888417661190033]","[0.0907471626996994, 0.18469636142253876, 0.13515999913215637, 0.24311895668506622, 0.0644674301147461]","[0.08638235181570053, 0.03003252111375332, -0.0409575030207634, 0.053557705134153366, -0.0886860191822052]","[8.658794831717387e-05, 0.00011983139120275155, 1.5582263586111367e-05, 2.9504351914511062e-05, -0.00015574248391203582]",,,0.0,0,,6.086230754852295,6.517553806304932,"[0.16613206, 0.05793147, -0.0786614, 0.10295665, -0.17069095]",0.7286095238095238,0.16580222378818893,0.0
18,"[0.15327131748199463, 0.24601370096206665, 0.1773124784231186, 0.3254462778568268, 0.09795622527599335]","[0.10750065743923187, -0.01145915687084198, -0.017881618812680244, -0.009446974843740463, 0.038205645978450775]","[0.1021992564201355, 0.16403862833976746, 0.11822957545518875, 0.21700319647789001, 0.06531589478254318]","[0.10782208293676376, -0.011685481294989586, -0.017842285335063934, -0.00968359224498272, 0.03814079612493515]","[-0.00032141763949766755, 0.00022632484615314752, -3.9318685594480485e-05, 0.0002366215776419267, 6.483380275312811e-05]",,,0.0,0,,6.048884391784668,6.432613849639893,"[0.20526811, -0.02188079, -0.03414422, -0.01803861, 0.07295212]",0.730895238095238,0.14048990391355554,0.0
19,"[0.16398240625858307, 0.2618827223777771, 0.16833172738552094, 0.33120647072792053, 0.07459670305252075]","[0.05766608938574791, 0.08735204488039017, -0.017389338463544846, 0.055614449083805084, -0.08200506865978241]","[0.10100570321083069, 0.16130784153938293, 0.1036846861243248, 0.20400811731815338, 0.045948177576065063]","[0.057626478374004364, 0.08737881481647491, -0.017422648146748543, 0.055606648325920105, -0.08194420486688614]","[3.9618389564566314e-05, -2.6790590709424578e-05, 3.333853601361625e-05, 7.782659849908669e-06, -6.083818880142644e-05]",,,0.0,0,,6.089574337005615,6.47253942489624,"[0.09026381, 0.13673078, -0.02721925, 0.08705241, -0.12836123]",0.7226666666666668,0.15285568528966492,0.0
20,"[0.20071661472320557, 0.283864825963974, 0.15184848010540009, 0.32294961810112, 0.04062053933739662]","[0.061623942106962204, -0.00036552827805280685, -0.08266907930374146, -0.09755896776914597, -0.10845623165369034]","[0.1026034727692604, 0.14510765671730042, 0.07762277871370316, 0.1650872528553009, 0.02076464146375656]","[0.06169160455465317, -0.00041385646909475327, -0.0826442539691925, -0.09761755168437958, -0.10858073830604553]","[-6.765810394426808e-05, 4.832576814806089e-05, -2.4848490284057334e-05, 5.855669951415621e-05, 0.00012450908252503723]",,,0.0,0,,6.0507307052612305,6.480456352233887,"[0.11698341, -0.0006939, -0.15693431, -0.18520042, -0.20588718]",0.7263999999999999,0.14107883029747303,0.0
