round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
11,"[0.0, 0.27025091648101807, 0.20490452647209167, 0.17512142658233643, 0.3497231602668762]","[0.6932410001754761, 0.2257016897201538, -0.012362303212285042, -0.08191345632076263, -0.026859372854232788]","[0.6546455025672913, 0.14524050056934357, 0.11012148857116699, 0.09411521255970001, 0.18795111775398254]","[0.6935896873474121, 0.22567473351955414, -0.013151219114661217, -0.08196675032377243, -0.026533525437116623]","[-0.0003485794586595148, 2.6923977202386595e-05, 0.0007888952386565506, 5.324030280462466e-05, -0.00032589733018539846]",,,0.0,1,"[1, 2, 4, 3]",6.067714214324951,60.79586410522461,"[0.61746311, 0.20103033, -0.01101098, -0.07295953, -0.02392339]",0.6936380952380952,0.015539286159463206,0.0
12,"[0.0, 0.3058890402317047, 0.21165214478969574, 0.15215030312538147, 0.3303085267543793]","[0.533974826335907, 0.11410142481327057, -0.00900028645992279, -0.14308393001556396, -0.16108611226081848]","[0.6417795419692993, 0.1419558823108673, 0.0982227697968483, 0.07060936838388443, 0.15328839421272278]","[0.534191906452179, 0.11405691504478455, -0.009275464341044426, -0.1433766782283783, -0.16097021102905273]","[-0.00021707975247409195, 4.452234134078026e-05, 0.0002751772990450263, 0.00029279466252774, -0.00011588330380618572]",,,0.0,1,"[2, 1, 3, 4]",6.049567699432373,60.11754608154297,"[0.52598602, 0.11239436, -0.00886563, -0.14094326, -0.1586761]",0.6861714285714284,0.050795821908397154,0.0
13,"[0.0, 0.33126020431518555, 0.19826793670654297, 0.1343473345041275, 0.3361244797706604]","[0.7429819107055664, 0.09042444825172424, -0.09204605221748352, -0.10705462098121643, -0.010202130302786827]","[0.6382559537887573, 0.1351422220468521, 0.08088617771863937, 0.05480886995792389, 0.13712668418884277]","[0.7423882484436035, 0.09032109379768372, -0.09189818054437637, -0.10684365779161453, -0.010714091360569]","[0.0005935961962677538, 0.00010335336992284283, -0.00014788088446948677, -0.0002108749031322077, 0.0005119951674714684]",,,0.0,1,"[2, 3, 1, 4]",6.085390090942383,61.41895294189453,"[0.60654408, 0.07381932, -0.07514314, -0.0873956, -0.00832866]",0.6848,0.00042575282907175716,0.0
14,"[0.0, 0.3701322376728058, 0.18020884692668915, 0.13187074661254883, 0.3177882134914398]","[0.7798371315002441, 0.13960464298725128, -0.10794640332460403, -0.027914829552173615, -0.12609826028347015]","[0.6346290111541748, 0.132404625415802, 0.0644647553563118, 0.04717312753200531, 0.11367999017238617]","[0.7800717949867249, 0.13993723690509796, -0.10849572718143463, -0.028181789442896843, -0.1256284862756729]","[-0.00023476569913327694, -0.0003325501747895032, 0.0005493162316270173, 0.00026693506515584886, -0.00046979106264188886]",,,0.0,1,"[2, 3, 1, 4]",6.1574602127075195,60.388484954833984,"[0.60198671, 0.10776627, -0.08332804, -0.02154855, -0.09734017]",0.6825142857142856,0.014010789805271262,0.0
15,"[0.0, 0.4366133511066437, 0.14625641703605652, 0.10892931371927261, 0.3082009255886078]","[0.7660495042800903, 0.27462512254714966, -0.17116382718086243, -0.116500124335289, -0.07067588716745377]","[0.6238572597503662, 0.13805368542671204, 0.04624512046575546, 0.034442588686943054, 0.09745069593191147]","[0.7643941640853882, 0.2741923928260803, -0.17186173796653748, -0.11723210662603378, -0.07132962346076965]","[0.0016553339082747698, 0.00043278149678371847, 0.0006978734745644033, 0.0007319620926864445, 0.0006537484587170184]",,,0.0,1,"[3, 2, 1, 4]",6.085204124450684,61.137203216552734,"[0.52691156, 0.1888953, -0.11773156, -0.08013224, -0.04861297]",0.6844190476190477,0.05119624220697827,0.0
16,"[0.0, 0.4611324965953827, 0.1546805053949356, 0.08216216415166855, 0.3020249009132385]","[0.6441603302955627, 0.0006022006273269653, 0.0009536817669868469, -0.11721700429916382, -0.08339095115661621]","[0.6101189851760864, 0.12429378926753998, 0.04169262945652008, 0.022146014496684074, 0.08140788227319717]","[0.6441794633865356, 0.0006085410714149475, 0.0009225010871887207, -0.11724035441875458, -0.08340908586978912]","[-1.9173676264472306e-05, -6.315700829873094e-06, 3.113958518952131e-05, 2.336255602131132e-05, 1.8167702364735305e-05]",,,0.0,1,"[3, 2, 1, 4]",6.080860614776611,60.256649017333984,"[0.4864746, 0.00045479, 0.00072023, -0.08852314, -0.06297746]",0.7071238095238095,0.05712839725402896,0.0
17,"[0.0, 0.48795056343078613, 0.1442478597164154, 0.055347684770822525, 0.3124539256095886]","[1.0177159309387207, 0.18591487407684326, -0.011039281263947487, -0.08623439818620682, 0.09480777382850647]","[0.617788553237915, 0.12441104650497437, 0.036778371781110764, 0.014111805707216263, 0.07966528832912445]","[1.0178312063217163, 0.18578346073627472, -0.010753048583865166, -0.08599891513586044, 0.09473806619644165]","[-0.00011532790813362226, 0.00013144752301741391, -0.00028616617782972753, -0.00023540020629297942, 6.970654794713482e-05]",,,0.0,1,"[2, 3, 1, 4]",6.167628765106201,61.15742111206055,"[0.68681496, 0.12546636, -0.00744996, -0.05819608, 0.0639819]",0.7114666666666667,0.04628996785408568,0.0
18,"[0.0, 0.5514214634895325, 0.11696363985538483, 0.06458348035812378, 0.26703137159347534]","[0.5510537028312683, 0.10767194628715515, -0.09273076057434082, 0.017721563577651978, -0.16386480629444122]","[0.6005932688713074, 0.12068124860525131, 0.025598056614398956, 0.014134406112134457, 0.058441102504730225]","[0.5507826209068298, 0.10780090093612671, -0.09266072511672974, 0.017851699143648148, -0.1640254259109497]","[0.00027107002097181976, -0.00012896863336209208, -7.011090201558545e-05, -0.00013009559188503772, 0.0001606129517313093]",,,0.0,1,"[2, 3, 4, 1]",6.311631679534912,61.037540435791016,"[0.44583571, 0.0871131, -0.07502478, 0.01433781, -0.13257653]",0.6980571428571429,0.0685747878723314,0.0
19,"[0.0, 0.4303985834121704, 0.1445801556110382, 0.1557997614145279, 0.26922154426574707]","[0.841904878616333, -0.14484798908233643, 0.14717289805412292, 0.3348785638809204, 0.13282376527786255]","[0.5983455777168274, 0.0986667349934578, 0.033144280314445496, 0.03571631759405136, 0.061717696487903595]","[0.8405644297599792, -0.14536064863204956, 0.14752161502838135, 0.3338378965854645, 0.13154256343841553]","[0.0013405162608250976, 0.0005126621690578759, -0.0003487865615170449, 0.001040622009895742, 0.0012811629567295313]",,,0.0,1,"[3, 2, 1, 4]",6.3667216300964355,61.99113464355469,"[0.57811701, -0.09946384, 0.1010603, 0.22995353, 0.09120707]",0.7002666666666667,0.0028773148589393838,0.0
20,"[0.0, 0.5012820959091187, 0.07826078683137894, 0.15875372290611267, 0.2617034912109375]","[0.9448777437210083, 0.33384954929351807, -0.2027622014284134, 0.041520170867443085, 0.027644794434309006]","[0.5976995825767517, 0.10971290618181229, 0.017128515988588333, 0.03474557027220726, 0.05727763846516609]","[0.9448891282081604, 0.333941787481308, -0.20310631394386292, 0.041063759475946426, 0.027519242838025093]","[-1.1343719052092638e-05, -9.221911750501022e-05, 0.000344159547239542, 0.00045639407471753657, 0.00012554034765344113]",,,0.0,1,"[2, 4, 3, 1]",6.305120468139648,61.43648147583008,"[0.59188592, 0.20912848, -0.12701336, 0.02600887, 0.01731712]",0.715504761904762,0.031346661249938235,0.0
