round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
11,"[0.18113918602466583, 0.2091141790151596, 0.23680099844932556, 0.2410074770450592, 0.1319381594657898]","[-0.042684443295001984, 0.020738380029797554, 0.07038171589374542, 0.018101632595062256, -0.008672576397657394]","[0.2590700387954712, 0.29908061027526855, 0.3386790156364441, 0.34469524025917053, 0.18870143592357635]","[-0.04183709993958473, 0.020024817436933517, 0.06968118250370026, 0.018101440742611885, -0.008754007518291473]","[-0.0008473467314615846, 0.0007135639316402376, 0.0007005144725553691, 1.8110732469267532e-07, 8.144469757098705e-05]",,,0.0,0,,6.056248188018799,6.290065765380859,"[-0.11555209, 0.05614137, 0.19053206, 0.04900337, -0.02347774]",0.7308190476190476,0.08528124725332153,0.0
12,"[0.17654243111610413, 0.21534152328968048, 0.24424108862876892, 0.2564011216163635, 0.10747389495372772]","[-0.0239839069545269, 0.023042969405651093, 0.02780154161155224, 0.06269688904285431, -0.11034584045410156]","[0.22617705166339874, 0.2758844494819641, 0.3129090964794159, 0.32848790287971497, 0.137690007686615]","[-0.023566924035549164, 0.022806867957115173, 0.027635803446173668, 0.06202239915728569, -0.10980401933193207]","[-0.000416984228650108, 0.00023611336655449122, 0.00016573000175412744, 0.0006744817947037518, -0.000541865301784128]",,,0.0,0,,6.05963659286499,6.259247303009033,"[-0.06985976, 0.06711902, 0.08097968, 0.18262202, -0.32141274]",0.7238857142857145,0.09360929970372556,0.0
13,"[0.18041031062602997, 0.21160133183002472, 0.2519020140171051, 0.26078885793685913, 0.09529746323823929]","[0.03045407123863697, -0.004672382492572069, 0.05355268716812134, 0.03814958781003952, -0.05330636352300644]","[0.21075478196144104, 0.24719204008579254, 0.29427117109298706, 0.30465278029441833, 0.11132621020078659]","[0.030577348545193672, -0.0043749334290623665, 0.05333578586578369, 0.03829270228743553, -0.05306636914610863]","[-0.0001232788199558854, -0.00029743905179202557, 0.0002168881328543648, -0.00014311401173472404, -0.000240029112319462]",,,0.0,0,,6.076780319213867,6.336606979370117,"[0.07195441, -0.01103953, 0.12652996, 0.09013676, -0.12594797]",0.728,0.10520937559037902,0.0
14,"[0.16260674595832825, 0.2302829772233963, 0.24712298810482025, 0.28680214285850525, 0.07318519800901413]","[-0.0812913253903389, 0.0582956001162529, -0.03552709519863129, 0.08345428109169006, -0.09229081124067307]","[0.16804622113704681, 0.23798632621765137, 0.25538966059684753, 0.2963961660861969, 0.07563336193561554]","[-0.08063511550426483, 0.057841621339321136, -0.03580345958471298, 0.08236715942621231, -0.09179553389549255]","[-0.0006562124472111464, 0.0004539737419690937, 0.0002763853408396244, 0.0010871002450585365, -0.0004952658782713115]",,,0.0,0,,6.067781448364258,6.48831033706665,"[-0.21633068, 0.15513496, -0.09454392, 0.22208668, -0.24560227]",0.7254095238095238,0.10445962713673229,0.0
15,"[0.16263258457183838, 0.22518613934516907, 0.24976608157157898, 0.2946477234363556, 0.06776746362447739]","[0.0472085103392601, 0.04081562161445618, 0.08495427668094635, 0.1228334978222847, -0.006294820457696915]","[0.160421222448349, 0.22212421894073486, 0.24636992812156677, 0.29064130783081055, 0.06684600561857224]","[0.04731518030166626, 0.0409834124147892, 0.08479128777980804, 0.12272768467664719, -0.006377723999321461]","[-0.0001066687036654912, -0.00016777662676759064, 0.00016300745483022183, 0.00010579055378912017, 8.291456470033154e-05]",,,0.0,0,,6.031662940979004,6.415987491607666,"[0.09179623, 0.07936535, 0.16519229, 0.23884785, -0.01224018]",0.7427809523809524,0.11422401941387206,0.0
16,"[0.17042192816734314, 0.23059619963169098, 0.2234424203634262, 0.31124505400657654, 0.06429443508386612]","[0.021203404292464256, 0.013007806614041328, -0.08389948308467865, 0.045974474400281906, -0.01160257589071989]","[0.1505361944437027, 0.20368902385234833, 0.19736997783184052, 0.2749273478984833, 0.05679221823811531]","[0.021203719079494476, 0.013004603795707226, -0.08390597999095917, 0.04598276689648628, -0.0115896537899971]","[-3.194272721884772e-07, 3.1980998755898327e-06, 6.480718184320722e-06, -8.297126441902947e-06, -1.2927307579957414e-05]",,,0.0,0,,6.08784818649292,6.331110954284668,"[0.061571, 0.03777241, -0.24362952, 0.13350189, -0.03369186]",0.7305142857142857,0.11087662822912248,0.0
17,"[0.15316517651081085, 0.21680469810962677, 0.24611759185791016, 0.32126641273498535, 0.06264615803956985]","[-0.051324695348739624, -0.025705412030220032, 0.14001432061195374, 0.09635098278522491, 0.002887105569243431]","[0.12623876333236694, 0.17869046330451965, 0.20285016298294067, 0.26478782296180725, 0.05163297429680824]","[-0.05125441774725914, -0.025751201435923576, 0.14000800251960754, 0.09625346958637238, 0.0029779262840747833]","[-7.027998071862385e-05, 4.575415005092509e-05, 6.37321500107646e-06, 9.747145668370649e-05, -9.08020228962414e-05]",,,0.0,0,,6.103394031524658,6.326700210571289,"[-0.09243802, -0.04629657, 0.2521719, 0.17353234, 0.0051998]",0.720304761904762,0.08998409224779902,0.0
18,"[0.1624574363231659, 0.23733395338058472, 0.21445739269256592, 0.32939988374710083, 0.056351326406002045]","[0.03555608540773392, 0.07636003196239471, -0.1072889044880867, 0.03449980169534683, -0.021084289997816086]","[0.12112697958946228, 0.17695432901382446, 0.15989774465560913, 0.2455979585647583, 0.04201510548591614]","[0.03537143021821976, 0.07592657953500748, -0.10718916356563568, 0.03423837572336197, -0.021456854417920113]","[0.00018466223264113069, 0.00043344238656573, -9.971660620067269e-05, 0.00026143781724385917, 0.0003725870046764612]",,,0.0,0,,6.100399017333984,6.3286566734313965,"[0.0751209, 0.16132918, -0.22667396, 0.07288924, -0.0445457]",0.7162666666666667,0.08515082349065928,0.0
19,"[0.1575336456298828, 0.2377050369977951, 0.233061283826828, 0.3183386027812958, 0.05336146056652069]","[0.018230164423584938, 0.05865059047937393, 0.13032503426074982, 0.032401472330093384, 0.0008971337229013443]","[0.11207842081785202, 0.16911691427230835, 0.16581308841705322, 0.22648422420024872, 0.037964385002851486]","[0.01856343075633049, 0.05901317298412323, 0.13035188615322113, 0.032485321164131165, 0.001258675940334797]","[-0.00033325955155305564, -0.00036258992622606456, -2.6874395189224742e-05, -8.382586383959278e-05, -0.00036155126872472465]",,,0.0,0,,6.1034464836120605,6.416269302368164,"[0.03064138, 0.09858031, 0.2190512, 0.05446061, 0.00150791]",0.7247238095238097,0.09702336175798021,0.0
20,"[0.12121257185935974, 0.2602064609527588, 0.2543935477733612, 0.3357973098754883, 0.02839006669819355]","[-0.13254256546497345, 0.007301074918359518, 0.005202016327530146, -0.024211596697568893, -0.07886605709791183]","[0.07165186107158661, 0.15381471812725067, 0.15037855505943298, 0.1984984129667282, 0.01678209751844406]","[-0.13204477727413177, 0.007986916229128838, 0.005372334271669388, -0.025019023567438126, -0.07851634919643402]","[-0.0004978011711500585, -0.0006858358974568546, -0.00017033035692293197, 0.0008074358338490129, -0.00034971156856045127]",,,0.0,0,,6.0830206871032715,6.388522148132324,"[-0.29218715, 0.01609506, 0.01146773, -0.05337393, -0.17385848]",0.6928,0.06121837779340078,0.0
