round,agg_weights,phi_raw,phi_ema,phi_util,phi_fair,fu_warmup,fu_fallback,phi_nan_frac,n_clipped,kept,g_norm_median,g_norm_max,phi_norm,g_auc,g_dpd,g_diverged
11,"[0.07582977414131165, 0.2504332959651947, 0.1536940634250641, 0.19278019666671753, 0.3272627592086792]","[-0.0542677566409111, 0.1418786346912384, 0.07323122024536133, -0.009504220448434353, 0.004042066168040037]","[0.05043324455618858, 0.16655941307544708, 0.1022196114063263, 0.12821520864963531, 0.21765753626823425]","[-0.05446185544133186, 0.14189819991588593, 0.07316364347934723, -0.009498048573732376, 0.004072454292327166]","[0.00019406368664931506, -1.956321284524165e-05, 6.755580398021266e-05, -6.171784662001301e-06, -3.0345636332640424e-05]",,,0.0,0,,6.01282262802124,6.11883544921875,"[-0.05460583, 0.14276248, 0.07368743, -0.00956343, 0.00406725]",0.6977523809523809,0.08878236959622277,0.0
12,"[0.06475342810153961, 0.2636154890060425, 0.16699662804603577, 0.17773638665676117, 0.3268980383872986]","[-0.06233822554349899, 0.06338052451610565, 0.06710122525691986, -0.08751623332500458, -0.012357350438833237]","[0.03853391110897064, 0.15687410533428192, 0.09937749058008194, 0.10576857626438141, 0.19453270733356476]","[-0.05990539491176605, 0.0633423700928688, 0.06809614598751068, -0.08680106699466705, -0.01319158636033535]","[-0.0024328071158379316, 3.815094896708615e-05, -0.0009949369123205543, -0.0007151337340474129, 0.0008342230576090515]",,,0.0,0,,6.02219295501709,6.1437835693359375,"[-0.06856008, 0.0697064, 0.07379846, -0.09625105, -0.01359071]",0.6922666666666667,0.13022648300875606,0.0
13,"[0.05241396650671959, 0.27740633487701416, 0.1708141565322876, 0.17519362270832062, 0.32417193055152893]","[-0.06681660562753677, 0.04247167333960533, 0.0027446504682302475, -0.029525721445679665, -0.044723495841026306]","[0.027534469962120056, 0.14572903513908386, 0.08973328024148941, 0.09203393757343292, 0.17029625177383423]","[-0.061362359672784805, 0.041158221662044525, 0.003806011751294136, -0.03047509677708149, -0.04683546721935272]","[-0.005454221274703741, 0.0013134313048794866, -0.0010613960912451148, 0.0009493694524280727, 0.002111944602802396]",,,0.0,0,,6.012353420257568,6.207151889801025,"[-0.07146049, 0.04542354, 0.00293541, -0.03157782, -0.04783187]",0.6956190476190476,0.08682728842729415,0.0
14,"[0.05127263069152832, 0.28850215673446655, 0.16387653350830078, 0.16951648890972137, 0.3268321752548218]","[-0.0020958110690116882, 0.08196303248405457, -0.024305105209350586, -0.01711762137711048, 0.0398155152797699]","[0.024595879018306732, 0.1383967250585556, 0.07861284166574478, 0.08131837099790573, 0.15678392350673676]","[-0.002063281834125519, 0.08195918798446655, -0.02431079000234604, -0.017113307490944862, 0.03980805724859238]","[-3.2525978895137087e-05, 3.809183681369177e-06, 5.69956682738848e-06, -4.280480879970128e-06, 7.4566751209204085e-06]",,,0.0,0,,6.060800075531006,6.21439790725708,"[-0.00185144, 0.072406, -0.02147109, -0.01512168, 0.03517296]",0.7069714285714286,0.023238897783993795,0.0
15,"[0.07372768223285675, 0.3065186142921448, 0.14915484189987183, 0.15222206711769104, 0.31837671995162964]","[0.09065310657024384, 0.023388264700770378, -0.09882953763008118, -0.11151283979415894, -0.10318532586097717]","[0.030477656051516533, 0.12670910358428955, 0.06165784224867821, 0.0629257783293724, 0.13161101937294006]","[0.08908121287822723, 0.023491978645324707, -0.09932633489370346, -0.11204512417316437, -0.10322128236293793]","[0.00157187320291996, -0.00010366876813350245, 0.0004968546563759446, 0.0005322753568179905, 3.590527194319293e-05]",,,0.0,0,,6.037458896636963,6.159566879272461,"[0.08341366, 0.02152051, -0.09093713, -0.10260756, -0.09494507]",0.6976761904761906,0.05705293518567167,0.0
16,"[0.07852741330862045, 0.2907499670982361, 0.14911745488643646, 0.13916553556919098, 0.34243956208229065]","[0.055105358362197876, 0.041364334523677826, 0.060255877673625946, -0.006919265724718571, 0.2554931938648224]","[0.03165709972381592, 0.11721130460500717, 0.06011437252163887, 0.056102413684129715, 0.1380491554737091]","[0.05827222019433975, 0.041023608297109604, 0.06129789724946022, -0.006295613944530487, 0.2543278634548187]","[-0.003166866023093462, 0.00034068242530338466, -0.001041997573338449, -0.0006236652843654156, 0.001165260560810566]",,,0.0,0,,6.015364170074463,6.132737636566162,"[0.04227209, 0.03173116, 0.04622313, -0.00530787, 0.19599241]",0.707352380952381,0.07298523817682323,0.0
17,"[0.09250391274690628, 0.31878960132598877, 0.13147692382335663, 0.12139079719781876, 0.33583882451057434]","[0.06739985197782516, 0.15104833245277405, -0.05556868389248848, -0.05730898305773735, 0.01327274926006794]","[0.03455067053437233, 0.11906949430704117, 0.04910728335380554, 0.04534006491303444, 0.12543746829032898]","[0.06971194595098495, 0.1506444364786148, -0.05577870458364487, -0.05722411721944809, 0.012773564085364342]","[-0.0023120848927646875, 0.00040388479828834534, 0.0002100076962960884, -8.486914884997532e-05, 0.00049922353355214]",,,0.0,0,,6.101119041442871,6.166642189025879,"[0.06059281, 0.13579321, -0.04995653, -0.05152107, 0.01193227]",0.7104761904761904,0.07768062198022019,0.0
18,"[0.08862248063087463, 0.28374892473220825, 0.1629057377576828, 0.1387867033481598, 0.32593610882759094]","[-0.019894268363714218, -0.14828860759735107, 0.10768972337245941, 0.05665792524814606, -0.056810781359672546]","[0.029307875782251358, 0.09383711963891983, 0.0538737028837204, 0.04589742049574852, 0.10778861492872238]","[-0.019128166139125824, -0.148330956697464, 0.1078285425901413, 0.05680330842733383, -0.05701828747987747]","[-0.0007660888368263841, 4.2379466322017834e-05, -0.00013881552149541676, -0.00014537005336023867, 0.00020749318355228752]",,,0.0,0,,6.056547164916992,6.160365581512451,"[-0.01787727, -0.13325424, 0.09677151, 0.05091361, -0.05105097]",0.6818285714285713,0.03620125146634923,0.0
19,"[0.11181069910526276, 0.3555032014846802, 0.09608423709869385, 0.10918759554624557, 0.32741430401802063]","[0.11971241980791092, 0.37263545393943787, -0.248509481549263, -0.09471383690834045, 0.08149608224630356]","[0.03517340123653412, 0.11183417588472366, 0.030226172879338264, 0.034348227083683014, 0.10299797356128693]","[0.1213856115937233, 0.37281855940818787, -0.24795594811439514, -0.09484829008579254, 0.0814613327383995]","[-0.0016731821233406663, -0.00018314889166504145, -0.0005535942618735135, 0.00013447520905174315, 3.47294844686985e-05]",,,0.0,0,,6.077041149139404,6.1524200439453125,"[0.08796315, 0.27380773, -0.18260157, -0.06959451, 0.05988228]",0.7006476190476191,0.13935238578077458,0.0
20,"[0.08277443796396255, 0.36825573444366455, 0.06362736970186234, 0.1494777947664261, 0.3358645737171173]","[-0.11086620390415192, -0.04299946874380112, -0.11737792938947678, 0.09393353760242462, -0.04930666461586952]","[0.021761072799563408, 0.09681298583745956, 0.01672738417983055, 0.03929712250828743, 0.08829747140407562]","[-0.10378436744213104, -0.044255636632442474, -0.11830484867095947, 0.09338964521884918, -0.0514417439699173]","[-0.007081851363182068, 0.0012561731273308396, 0.0009269411675632, 0.0005439297528937459, 0.002135089598596096]",,,0.0,0,,6.059726715087891,6.219069957733154,"[-0.09894987, -0.03837772, -0.10476169, 0.0838372, -0.04400699]",0.7212952380952381,0.08138722828768485,0.0
